circuit_id,true_reliability,scenario,workflow_domain,workflow_criticality,ambiguous_goal,tool_failure,missing_fraction,scenario_injected,probability_high,probability_low,probability_medium,predicted_reliability,model_confidence,reliability_risk,predictive_uncertainty,distribution_shift_risk,verification_risk,resource_complexity_risk,risk_score,dominant_risk_driver,oracle_action,action__Fully Autonomous,action__Always Human,action__Confidence Only,action__Criticality Only,action__Verifier Only,action__HumanGate-Q
circuit_000762,LOW,ambiguous_goal,financial_optimization,0.8895083292743701,1,0,0.0,1,0.00359028413400317,0.15351170393658692,0.8428980119294099,MEDIUM,0.8428980119294099,0.5328158093048214,0.4113811041060865,0.0,0.6,0.03333333333333333,0.630085041481664,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_000766,MEDIUM,clean,cryptographic_analysis,0.9073831919070795,0,0,0.0,0,0.4639543294858611,0.0070107042004739165,0.529034966313665,MEDIUM,0.529034966313665,0.24507643904162316,0.662576688883775,0.031899967812145436,0.0,0.0,0.3605496850116947,workflow_criticality,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_000769,LOW,metadata_missing,logistics_optimization,0.7434763145330878,0,0,0.21428571428571427,1,1.6465011964354575e-05,0.9997170407700476,0.00026649421798806395,LOW,0.9997170407700476,0.9998369631681423,0.002419014313726894,0.0327838995179941,0.6428571428571428,0.638888888888889,0.7931752599591151,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_000780,MEDIUM,tool_failure,health_research,0.8618319131814711,0,1,0.0,1,0.05300509437310213,0.024801303662126867,0.922193601964771,MEDIUM,0.922193601964771,0.4397884245462738,0.29316996268179996,0.0,1.0,0.09375,0.95,verification_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ABSTAIN
circuit_000783,LOW,clean,logistics_optimization,0.6738102244136943,0,0,0.0,0,2.0618241800163898e-05,0.9997983385920773,0.00018104316612247212,LOW,0.9997983385920773,0.9998798080168324,0.0018060114910141063,0.08134853652700025,0.0,0.6628373015873016,0.6094770945856699,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_000785,MEDIUM,clean,cryptographic_analysis,0.8753753398729135,0,0,0.0,0,0.005972835738660951,0.009482701730920869,0.9845444625304183,MEDIUM,0.9845444625304183,0.4525277098696091,0.08200593017579862,0.0,0.0,0.3501917989417989,0.37843969631345925,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_000806,LOW,clean,cryptographic_analysis,0.9228304550062093,0,0,0.0,0,3.786497690294132e-05,0.9979282263927942,0.00203390863030271,LOW,0.9979282263927942,0.9988434852764304,0.013709020359832904,0.11523094300036796,0.0,0.39556216931216936,0.6765248390470819,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_000811,MEDIUM,distribution_shift,cryptographic_analysis,0.9370772559526592,0,0,0.0,1,1.9633369482322498e-05,0.9997022772349087,0.0002780893956089698,LOW,0.9997022772349087,0.9998274174629327,0.0025371518606068484,0.2228686945948254,0.45,0.9416666666666668,0.8573445485253519,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_000813,HIGH,clean,education_demo,0.24867230576998228,0,0,0.0,0,0.9862928463043468,0.001532490365058071,0.012174663330595317,HIGH,0.9862928463043468,0.007011088863825964,0.07028448639593249,0.0,0.0,0.09708333333333334,0.05286846699381596,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,EXECUTE
circuit_000815,HIGH,clean,cryptographic_analysis,0.9010846543845099,0,0,0.0,0,0.5892691891584245,0.005650135922280069,0.40508067491929545,HIGH,0.5892691891584245,0.18793643963596302,0.643495869200813,0.0,0.0,0.017083333333333336,0.3238204522227244,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,EXECUTE,SELF_REPAIR
circuit_000819,MEDIUM,clean,financial_optimization,0.8027068687855503,0,0,0.0,0,0.5034401996019661,0.00841198791193224,0.48814781248610173,HIGH,0.5034401996019661,0.22807850353067802,0.6697251822570061,0.0,0.0,0.0,0.33098708281470274,predictive_uncertainty,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,EXECUTE,SELF_REPAIR
circuit_000823,LOW,ambiguous_goal,materials_discovery,0.7789269579741497,1,0,0.0,1,0.4185270936304404,0.23637157004252224,0.34510133632703743,HIGH,0.4185270936304404,0.3916671713896891,0.9763523115459147,0.2060003582309332,0.6,0.3147585978835979,0.6663337557015059,predictive_uncertainty,ABSTAIN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_000844,HIGH,clean,cryptographic_analysis,0.9007626759133517,0,0,0.0,0,0.9858524695435413,0.0002209198928522877,0.01392661056360634,HIGH,0.9858524695435413,0.006487894646475141,0.06865780584271367,0.0,0.0,0.057291666666666664,0.13553116758996786,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_000877,HIGH,distribution_shift,materials_discovery,0.7489391482796569,0,0,0.0,1,2.45540581435039e-05,0.9989975881369086,0.0009778578049476933,LOW,0.9989975881369086,0.9994376241491351,0.007317630915499016,0.12806547724390738,0.45,0.8703703703703703,0.7711963889277376,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_000880,LOW,ambiguous_goal,cryptographic_analysis,0.8804177372917988,1,0,0.0,1,1.6261752780108386e-05,0.9997156800255969,0.00026805822162308376,LOW,0.9997156800255969,0.9998363062253273,0.002428687442946966,0.0,0.6,0.6440939153439154,0.8318598660552822,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_000883,LOW,clean,education_demo,0.29888599170187985,0,0,0.0,0,0.00012876997665040696,0.9984271960413177,0.0014440339820318746,LOW,0.9984271960413177,0.999077011333232,0.011077118040042284,0.24898696218816352,0.0,0.26296296296296295,0.4923111480143208,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_000888,HIGH,clean,financial_optimization,0.8539993654886822,0,0,0.0,0,0.6940922752961164,0.028939322994945373,0.2769684017089383,HIGH,0.6940922752961164,0.15357510376396763,0.6476839593172478,0.07225651367144714,0.0,0.09895833333333333,0.3138158711026093,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,EXECUTE,SELF_REPAIR
circuit_000889,MEDIUM,clean,financial_optimization,0.8602717655047419,0,0,0.0,0,0.9117059595754806,0.0013874296031209387,0.08690661082139851,HIGH,0.9117059595754806,0.04049540447275027,0.2782708334308776,0.0,0.0,0.0,0.17958543232243648,workflow_criticality,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_000901,HIGH,clean,health_research,0.9306192448779435,0,0,0.0,0,0.5259457315444034,0.046451140605963136,0.42760312784963345,HIGH,0.5259457315444034,0.2388725481382982,0.7680595563951887,0.0,0.0,0.010416666666666666,0.3757949085364151,predictive_uncertainty,EXECUTE,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_000919,HIGH,distribution_shift,logistics_optimization,0.6971094304264165,0,0,0.0,1,1.726670523382367e-05,0.9998830004904175,9.973280434869625e-05,LOW,0.9998830004904175,0.9999278802523743,0.001115217709173144,0.23833606461789736,0.45,0.975,0.7716608014841563,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_000922,LOW,clean,health_research,0.9064624075969039,0,0,0.0,0,0.0005724627820790381,0.8439737810356379,0.15545375618228296,LOW,0.8439737810356379,0.9139279713176652,0.39759521160478506,0.24490965481554838,0.0,0.20520833333333333,0.6985762869127528,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_000937,MEDIUM,distribution_shift,cryptographic_analysis,0.9264665159147778,0,0,0.0,1,1.7299092742920018e-05,0.9998771525199134,0.00010554838734372171,LOW,0.9998771525199134,0.9999246492942181,0.001164158684402178,0.41942000488380227,0.45,1.0,0.8822555795173767,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_000944,HIGH,clean,financial_optimization,0.8560654867827298,0,0,0.0,0,0.8015817335264404,0.005427895145606512,0.19299037132795305,HIGH,0.8015817335264404,0.09227356224318539,0.47613599676212576,0.0,0.0,0.0,0.23874597767263117,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_000952,LOW,distribution_shift,health_research,0.9309176524945005,0,0,0.0,1,1.8751846380739143e-05,0.9998992677999522,8.198035366693719e-05,LOW,0.9998992677999522,0.9999361589591024,0.00097958307122916,0.37449415378261575,0.45,1.0,0.878050011594637,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_000979,HIGH,clean,health_research,0.9778274422374461,0,0,0.0,0,0.2483720886714434,0.5391207420043291,0.21250716932422742,LOW,0.5391207420043291,0.6347489682002315,0.9176517186388103,0.4911762526381145,0.0,0.3837334656084656,0.703878912115866,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_000983,MEDIUM,clean,materials_discovery,0.6680199526750787,0,0,0.0,0,0.22277582684383568,0.06917937197793982,0.7080448011782245,MEDIUM,0.7080448011782245,0.38779953250814087,0.695195680105863,0.0,0.0,0.0,0.3873861044072373,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,SELF_REPAIR
circuit_000987,HIGH,distribution_shift,education_demo,0.28525562301120455,0,0,0.0,1,4.444410593090355e-05,0.9978539018906925,0.002101654003376808,LOW,0.9978539018906925,0.9987996461922121,0.014150525888969104,0.008298707361124036,0.45,0.6530357142857143,0.5705851543844778,reliability_risk,SELF_REPAIR,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_001002,LOW,clean,education_demo,0.3237285292133607,0,0,0.0,0,1.690062342010171e-05,0.9998784459978067,0.00010465337877303536,LOW,0.9998784459978067,0.9999255400182546,0.0011527147610088685,0.021977127515399486,0.0,0.5942757936507936,0.4890349799002844,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_001004,MEDIUM,clean,health_research,0.9066972778163246,0,0,0.0,0,0.4247938744206382,0.0069678328729132774,0.5682382927064485,MEDIUM,0.5682382927064485,0.26267506459081513,0.6548895203401957,0.003766473881636645,0.0,0.0,0.364497796668003,workflow_criticality,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,EXECUTE,ASK_HUMAN
circuit_001013,LOW,clean,education_demo,0.22641985189827118,0,0,0.0,0,1.5967396231893197e-05,0.9999011721214162,8.286048235192697e-05,LOW,0.9999011721214162,0.9999384593384745,0.0009593323229219498,0.0,0.0,0.5973809523809525,0.45617205036973973,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_001027,LOW,clean,materials_discovery,0.7791310446477645,0,0,0.0,0,2.2248682949705318e-05,0.9997136583583949,0.0002640929586552021,LOW,0.9997136583583949,0.9998325001897898,0.002458167512631066,0.0,0.0,0.4135846560846561,0.6166814759750807,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_001028,LOW,clean,cryptographic_analysis,0.9213633005572025,0,0,0.0,0,1.800479308228423e-05,0.9997689518069984,0.00021304339991951788,LOW,0.9997689518069984,0.9998648213369622,0.002028735357940901,0.0,0.0,0.5467989417989418,0.6687057134008105,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_001035,LOW,clean,logistics_optimization,0.60809361476086,0,0,0.0,0,3.889110055213368e-05,0.9995604334900451,0.00040067540940287886,LOW,0.9995604334900451,0.9997407374242764,0.003612399023615941,0.0,0.0,0.21892857142857144,0.5521397227290604,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_001038,HIGH,ambiguous_goal,financial_optimization,0.7784237432925597,1,0,0.0,1,0.5555040130612287,0.006378094806885002,0.43811789213188634,HIGH,0.5555040130612287,0.20353114626623386,0.6557129258144991,0.1834487751827324,0.6,0.17731481481481481,0.5082950351244724,predictive_uncertainty,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_001039,LOW,distribution_shift,cryptographic_analysis,0.8816162194111745,0,0,0.0,1,2.1389474901596216e-05,0.9998062854067858,0.00017232511831273138,LOW,0.9998062854067858,0.9998838317100266,0.0017450014313830672,0.2539177276348058,0.45,0.9775,0.8427397109219854,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_001064,LOW,clean,cryptographic_analysis,0.9040815878499342,0,0,0.0,0,0.00017801748280223725,0.997790974704793,0.002031007812404641,LOW,0.997790974704793,0.9987049282203752,0.014868021486997904,0.0,0.0,0.16666666666666666,0.6421288276642381,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_001082,LOW,distribution_shift,logistics_optimization,0.6067924189117692,0,0,0.0,1,2.6914002102219877e-05,0.9997858027864908,0.00018728321140682914,LOW,0.9997858027864908,0.9998700802316238,0.001915887535386434,0.41993390883770365,0.45,1.0,0.7631910191855822,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_001087,HIGH,clean,materials_discovery,0.7885947773436502,0,0,0.0,0,0.9914283863289999,0.0006122027349027679,0.007959410936097238,HIGH,0.9914283863289999,0.004193937656146525,0.04690930651282636,0.0,0.0,0.0,0.11255509846129187,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_001116,HIGH,clean,logistics_optimization,0.6746233582880976,0,0,0.0,0,0.9918927901939821,0.00017034267005882836,0.007936867135959138,HIGH,0.9918927901939821,0.0037419328812404408,0.043634144407297286,0.01916136115955136,0.0,0.0,0.09937388574469866,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,EXECUTE
circuit_001122,LOW,distribution_shift,materials_discovery,0.7676089761299433,0,0,0.0,1,1.7843091803194206e-05,0.9999043858821279,7.77710260686939e-05,LOW,0.9999043858821279,0.9999393828438589,0.0009344091520768864,0.44098505662349097,0.45,1.0,0.8257754635595573,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_001127,LOW,clean,education_demo,0.3206642256382447,0,0,0.0,0,3.0410489064998655e-05,0.9995271497993968,0.00044243971153805735,LOW,0.9995271497993968,0.999726247669589,0.0038285414187471585,0.0,0.0,0.2333333333333333,0.4639451478091704,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_001135,MEDIUM,distribution_shift,financial_optimization,0.8801581569056054,0,0,0.0,1,4.364954642330097e-05,0.9972634272813389,0.0026929231722379317,LOW,0.9972634272813389,0.9984752427088459,0.017390491469718366,0.06581590937662629,0.45,0.7908333333333334,0.8084862142806206,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_001136,MEDIUM,metadata_missing,materials_discovery,0.708289653147067,0,0,0.21428571428571427,1,0.002349041216565206,0.2310051436571491,0.7666458151262856,MEDIUM,0.7666458151262856,0.5759957604639776,0.5064907360817906,0.08361304343348364,0.6428571428571428,0.31202380952380954,0.6494088627943537,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN
circuit_001141,LOW,metadata_missing,materials_discovery,0.7734007798298961,0,0,0.21428571428571427,1,1.7626839194398373e-05,0.9998788284398014,0.00010354472100425657,LOW,0.9998788284398014,0.9999254235642533,0.0011507102820677048,0.0,0.6428571428571428,0.5577777777777778,0.7958432585059666,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_001147,MEDIUM,tool_failure,health_research,0.9187765729997939,0,1,0.0,1,0.4735642982476232,0.2256535990667451,0.30078210268563177,HIGH,0.4735642982476232,0.3610055452752794,0.9569045114634036,0.16054297923079264,1.0,0.0,0.95,predictive_uncertainty,ABSTAIN,EXECUTE,ASK_HUMAN,ASK_HUMAN,ASK_HUMAN,ABSTAIN,ABSTAIN
circuit_001148,LOW,clean,health_research,0.8758294879341159,0,0,0.0,0,3.431562810826343e-05,0.9995598540593947,0.0004058303124971699,LOW,0.9995598540593947,0.9997424777000185,0.0036065253409886954,0.0116957723226081,0.0,0.46227513227513223,0.6512464778886551,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_001151,LOW,clean,education_demo,0.29516852002378907,0,0,0.0,0,0.0003527493399125675,0.9924315457990717,0.007215704861015732,LOW,0.9924315457990717,0.9956786129865287,0.04180567318839582,0.0,0.0,0.13333333333333333,0.454867123461028,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_001155,LOW,ambiguous_goal,logistics_optimization,0.6378716898148398,1,0,0.0,1,8.437946002478378e-05,0.9990458618010272,0.0008697587389481065,LOW,0.9990458618010272,0.9994372532335538,0.007167791740227027,0.2176572911704353,0.6,0.29259259259259257,0.7441293995807883,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN
circuit_001170,LOW,clean,financial_optimization,0.8328293553428118,0,0,0.0,0,1.6548323499501646e-05,0.999892874752025,9.057692447545894e-05,LOW,0.999892874752025,0.999933634368039,0.0010308573069691398,0.0447208083861762,0.0,0.598915343915344,0.6500677948280267,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_001185,LOW,clean,cryptographic_analysis,0.8939173723392727,0,0,0.0,0,4.619983960371442e-05,0.9987135542308263,0.0012402459295698938,LOW,0.9987135542308263,0.9992716648991328,0.009145253450212982,0.07281121828052439,0.0,0.6821792328042328,0.6786931807192104,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_001190,LOW,clean,education_demo,0.3143283155246921,0,0,0.0,0,0.00032805142144646447,0.9935196144697414,0.0061523341088122584,LOW,0.9935196144697414,0.9962881648187069,0.03678472069940399,0.0,0.0,0.16666666666666666,0.46218602573609324,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,EXECUTE,EXECUTE,ABSTAIN
circuit_001208,LOW,distribution_shift,health_research,0.9550862717727903,0,0,0.0,1,1.6057774795355473e-05,0.9999017587452418,8.218347996293975e-05,LOW,0.9999017587452418,0.9999387413112251,0.0009544466594438772,0.42083627365950627,0.45,1.0,0.8930861790181392,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_001216,MEDIUM,clean,education_demo,0.32590458573621717,0,0,0.0,0,0.1623824082843008,0.02759503928932172,0.8100225524263774,MEDIUM,0.8100225524263774,0.3921051878811916,0.5142074744474672,0.026436174455977568,0.0,0.0,0.2934583834273312,reliability_risk,SELF_REPAIR,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,EXECUTE,SELF_REPAIR
circuit_001232,LOW,clean,cryptographic_analysis,0.9304309565629529,0,0,0.0,0,1.7190355461752646e-05,0.9997132302372786,0.0002695794072595504,LOW,0.9997132302372786,0.9998345409705455,0.0024493672450541055,0.09516258196404048,0.0,0.5460185185185186,0.6838966143957534,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_001242,LOW,clean,cryptographic_analysis,0.9566193232885556,0,0,0.0,0,2.3528975215003613e-05,0.9997306853768713,0.0002457856479137992,LOW,0.9997306853768713,0.9998412889184325,0.002332733943332093,0.0,0.0,0.21964285714285717,0.660044248844101,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_001243,LOW,distribution_shift,materials_discovery,0.749281240689639,0,0,0.0,1,1.8298674726883262e-05,0.9998818080503425,9.98932749307108e-05,LOW,0.9998818080503425,0.9999267600240613,0.001126837129638717,0.5589805950398714,0.45,1.0,0.8343054305316716,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_001244,LOW,clean,financial_optimization,0.9037387453957398,0,0,0.0,0,3.702783484581338e-05,0.9997226433273418,0.0002403288378124062,LOW,0.9997226433273418,0.9998307913043575,0.0024193478529750704,0.0,0.0,0.23488095238095238,0.6445764086252915,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_001251,MEDIUM,distribution_shift,logistics_optimization,0.7020781312009166,0,0,0.0,1,4.2677384746398096e-05,0.998591542794812,0.001365779820441555,LOW,0.998591542794812,0.9992061437140107,0.009872092579014587,0.21506562527869844,0.45,0.9416666666666668,0.7696337574177213,reliability_risk,ASK_HUMAN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
circuit_001256,LOW,clean,cryptographic_analysis,0.9025404958996387,0,0,0.0,0,1.851513230104777e-05,0.9998963310895257,8.515377817338653e-05,LOW,0.9998963310895257,0.9999346502897037,0.0010043597444093853,0.06449301496838222,0.0,0.7666369047619047,0.6843071121816491,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_001259,HIGH,metadata_missing,cryptographic_analysis,0.9261219202759128,0,0,0.21428571428571427,1,0.9943840344904449,0.0003125631764140297,0.005303402333141171,HIGH,0.9943840344904449,0.002699094226327557,0.03268619275257391,0.0,0.6428571428571428,0.0,0.31355524532401646,workflow_criticality,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,ASK_HUMAN,SELF_REPAIR
circuit_001260,HIGH,clean,cryptographic_analysis,0.888008979716373,0,0,0.0,0,0.8909209240692191,0.0012758597005092683,0.1078032162302716,HIGH,0.8909209240692191,0.04978730700413149,0.3199759871335601,0.0,0.0,0.14097222222222222,0.20367905958581473,workflow_criticality,EXECUTE,EXECUTE,ASK_HUMAN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE
circuit_001277,LOW,clean,health_research,0.9591331446995996,0,0,0.0,0,0.00036203933806691754,0.9865302856297364,0.013107675032196536,LOW,0.9865302856297364,0.9924287393942248,0.0665050531974429,0.20148378124062294,0.0,0.11593915343915344,0.6878293009971016,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,EXECUTE,ABSTAIN
circuit_001286,HIGH,tool_failure,education_demo,0.3261265028268096,0,1,0.0,1,0.901354127774584,0.0018591342291946983,0.09678673799622142,HIGH,0.901354127774584,0.045413166327494335,0.3015825900087,0.0,1.0,0.1587962962962963,0.95,verification_risk,ABSTAIN,EXECUTE,ASK_HUMAN,EXECUTE,EXECUTE,ABSTAIN,ABSTAIN
circuit_001287,LOW,distribution_shift,logistics_optimization,0.7603030333190454,0,0,0.0,1,2.5084912142746472e-05,0.9996829194481299,0.0002919956397272574,LOW,0.9996829194481299,0.9998143174860072,0.002693622443379822,0.1699218543479385,0.45,0.9170138888888889,0.7830712212658941,reliability_risk,ABSTAIN,EXECUTE,ASK_HUMAN,ABSTAIN,ASK_HUMAN,ASK_HUMAN,ABSTAIN
